label,x,y
BIOCARTA_HBX_PATHWAY,17.116639609167994,11.661126954626463
BIOCARTA_HCMV_PATHWAY,18.73031781189369,2.7619012361220943
BIOCARTA_HDAC_PATHWAY,3.6639402084955925,-4.610563871892342
BIOCARTA_HER2_PATHWAY,17.69404004562697,2.6457844480257298
BIOCARTA_HES_PATHWAY,2.8214843648141144,-4.433508122316889
BIOCARTA_HIF_PATHWAY,21.19004661509724,9.724989878680873
BIOCARTA_HIVNEF_PATHWAY,15.613713290536818,1.2352679080288866
BIOCARTA_HSP27_PATHWAY,0.9468723694207585,-4.565908503091757
BIOCARTA_HSWI_SNF_PATHWAY,16.516641036237438,4.020600583064713
BIOCARTA_IFNA_PATHWAY,19.965427375314253,4.479556964269515
BIOCARTA_IFNG_PATHWAY,22.61279606134652,3.2119396766503128
BIOCARTA_IGF1MTOR_PATHWAY,13.174446397465767,2.462200984723261
BIOCARTA_IGF1R_PATHWAY,18.93040120011742,2.0699663675598448
BIOCARTA_IGF1_PATHWAY,19.345056738467562,1.9721728619676915
BIOCARTA_IL10_PATHWAY,17.44846370814013,-6.355504524339368
BIOCARTA_IL12_PATHWAY,-1.1816894591162783,1.693931495853135
BIOCARTA_IL17_PATHWAY,-2.428103224657185,2.975942594593966
BIOCARTA_IL1R_PATHWAY,12.854581635631341,-7.211019026348078
BIOCARTA_IL22BP_PATHWAY,22.401955523735538,4.5077401182765335
BIOCARTA_IL2RB_PATHWAY,14.072582045946094,-8.921930433490635
BIOCARTA_IL2_PATHWAY,18.776106930270892,-5.244523997385944
BIOCARTA_IL3_PATHWAY,21.380897910053783,0.17840023851395637
BIOCARTA_IL4_PATHWAY,20.508385799728682,2.750356026653013
BIOCARTA_IL5_PATHWAY,-4.746366481080131,8.149817721642375
BIOCARTA_IL6_PATHWAY,20.700733065382405,11.53291455400912
BIOCARTA_IL7_PATHWAY,2.6155208799826353,-9.148569180033821
BIOCARTA_INFLAM_PATHWAY,-5.868851399895136,6.094171553271198
BIOCARTA_INSULIN_PATHWAY,20.479697865714552,7.198630192459597
BIOCARTA_INTEGRIN_PATHWAY,20.88453247132367,11.900736149500997
BIOCARTA_INTRINSIC_PATHWAY,10.544606459740647,16.291516240379504
BIOCARTA_ION_PATHWAY,-3.644676649420031,-3.2743904714982435
BIOCARTA_IRES_PATHWAY,20.872048589764383,11.190164425476127
BIOCARTA_KERATINOCYTE_PATHWAY,16.754590925764532,-4.671050805053397
BIOCARTA_KREB_PATHWAY,15.646846038893308,16.60447400461243
BIOCARTA_LAIR_PATHWAY,18.33726384148245,-2.387134472744876
BIOCARTA_LDL_PATHWAY,14.896603087042118,-7.846673171648794
BIOCARTA_LECTIN_PATHWAY,9.266570215384743,17.229515703574844
BIOCARTA_LEPTIN_PATHWAY,8.788723411676633,-0.053551205936516424
BIOCARTA_LIS1_PATHWAY,-3.3091460803336394,-4.515995852538323
BIOCARTA_LONGEVITY_PATHWAY,16.74951106807214,2.1234477522057955
BIOCARTA_LYMPHOCYTE_PATHWAY,5.986062453944358,-10.639577191648906
BIOCARTA_LYM_PATHWAY,3.317513718950279,-9.73777174917994
BIOCARTA_MALATEX_PATHWAY,13.372411016731235,19.977798724594084
BIOCARTA_MAL_PATHWAY,17.193373736436556,7.454150070485386
BIOCARTA_MAPK_PATHWAY,16.146527782053017,-0.639585246535118
BIOCARTA_MCALPAIN_PATHWAY,16.912338403742247,-1.4804444478694059
BIOCARTA_MCM_PATHWAY,5.661068521744533,5.128236010148628
BIOCARTA_MEF2D_PATHWAY,21.600674394388776,4.098872197958412
